Month,electricity_consumption_GWh,HYDRO,Thermal,WIND,GEOTHERMAL,BAGASSE_BIOGAS,IMPORTS,SOLAR,Total,DC_1_Lifeline_0_30_per_kWh,DC_2_Ordinary_30_100_per_kWh,DC_3_Ordinary_100_15000_per_kWh,Small_Commercial_1_0_30_per_kWh,Small_Commercial_2_30per_kWh_100per_kWh,Small_Commercial_3_100per_kWh_1500per_kWh,SC3_Bulk_Supply_1000per_kWh_1500per_kWh,"Commercial_Industrial_1___415_V_>_15,000_per_kWh","Commercial_Industrial_2___11,000_V","Commercial_Industrial_3___33,000_V","Commercial_Industrial_4___66,000_V","Commercial_Industrial_5___132,000_V","Commercial_Industrial_6___220,000_V",Commercial_Industrial_7_SEZs,E_Mobility,Street_Lighting,Number_of_new_customers,Cummulative_Connections,400 kV Ketraco,220kv Ketraco & KenGen links,132kv Ketraco,220 kV,132 kV,66 kV,33 kV,11 kV,HV_MV_Circuit_km,LV_Circuit_km,TOTAL,Renewable_Generation,Year,Month_num,Renewable_Share_%,Month_Num,Quarter,Is_Rainy_Season,Month_Sin,Month_Cos,Renewable_Share_Pct,Thermal_Share_Pct,Demand_Supply_Gap,Consumption_Lag1,Consumption_Lag3,Consumption_Growth,Rolling_Mean_3M,Rolling_Std_6M,HV_MV_per_Customer,LV_per_Customer,Grid_Capacity_per_Demand,Post_2020_Solar_Initiative,Drought_Period
2021-09-01,802.4231912412299,261.68056122400003,107.23868239999999,187.0599799999999,439.81178100000005,0.032213,27.2327445,18.248677400000002,1041.3046395239999,18.079051999999997,18.079052,25.097052000000005,18.079052,24.855052,30.7931,30.7931,23.01496311111111,19.829417714285714,19.893149674418602,19.186385333333334,18.509236615384616,18.51099230769231,18.51099230769231,25.7353,15.054052,54169.0,8410569.0,2030.98,724.0,1094.0339999999997,1352.3,2349.916,1188.18,38051.0,42971.0,89761.41,200050.0,289811.41000000003,906.833212624,2021,9,87.0,9,3,0,-1.0,-1.8369701987210297e-16,87.08625489640866,10.298492710934317,-238.88144828276995,825.56118963,798.2468045800015,-0.028026993855101212,813.9803295526326,17.206576537067814,0.010672453908885356,0.023785548873090513,111.86293090700978,1,0
2021-10-01,836.1402103700002,309.26170523800005,117.63083800000013,200.90518400000013,387.800114,0.014488,26.68343,23.4345714,1065.7303306380004,18.501572,18.501572,25.519572000000004,18.501572,25.277572000000003,30.7931,30.7931,23.43748311111111,20.251937714285717,20.315669674418608,19.608905333333333,18.931756615384618,18.51099230769231,18.51099230769231,25.7353,15.476571999999999,60809.0,8471043.0,2030.98,724.0,1094.0339999999997,1352.3,2349.916,1188.18,38051.0,42971.0,89761.41,200050.0,289811.41000000003,921.4160626380002,2021,10,86.0,10,4,1,-0.8660254037844386,0.5000000000000001,86.45865057499054,11.037580016098474,-229.5901202680002,802.4231912412299,813.956607786668,0.04201899882356974,821.3748637470767,17.988883188441793,0.010596264238063719,0.02361574601852452,107.35210301664563,1,0
2021-11-01,806.5587848015643,293.33434537,134.89033039999995,195.68232799999973,378.49182299999995,0.035774,26.94546,23.0588774,1052.4389381699996,18.416972000000005,18.416972,25.434972,18.416972,25.192972,30.7931,30.7931,23.35288311111111,20.167337714285715,20.231069674418606,19.52430533333333,18.847156615384616,18.51099230769231,18.51099230769231,25.7353,15.391972,79629.0,8549537.0,2030.98,724.0,1094.0339999999997,1352.3,2349.916,1188.18,38051.0,42971.0,89761.41,200050.0,289811.41000000003,890.6031477699997,2021,11,85.0,11,4,1,-0.5000000000000004,0.8660254037844384,84.62278574741799,12.816926997641287,-245.88015336843523,836.1402103700002,825.56118963,-0.03537854680538066,815.0407288042649,14.568477713012618,0.010498979067521435,0.023398927918552782,111.28935880610832,1,0
2021-12-01,802.3940750433808,339.13,167.2,131.45,348.496,0.03,28.16,27.91,1042.376,18.911824000000003,18.911824000000003,25.929824,18.911824000000003,25.687824,30.7931,30.7931,23.847735111111113,20.662189714285713,20.725921674418604,20.019157333333332,19.342008615384614,18.51099230769231,18.51099230769231,25.7353,15.886823999999999,46979.0,8595499.0,2030.98,724.0,1094.0339999999997,1352.3,2349.916,1188.18,38051.0,42971.0,89761.41,200050.0,289811.41000000003,847.016,2021,12,81.0,12,4,0,-2.4492935982947064e-16,1.0,81.25820241448383,16.040277212829153,-239.9819249566192,806.5587848015643,802.4231912412299,-0.0051635538991844365,815.0310234049817,13.757974635323183,0.01044283874618565,0.02327380876898479,111.86699003871274,1,0
2022-01-01,827.975292047804,320.2973402,186.62189937499997,156.27578400000007,310.788637,0.004037,30.833299999999998,32.4395616,1056.8669158,15.936600000000002,15.9366,21.8656,15.9366,21.6236,30.7931,30.7931,19.66251111111111,17.081965714285715,17.508697674418606,16.801933333333334,16.124784615384616,18.51099230769231,18.51099230769231,25.7353,13.2746,26520.0,8619584.0,2030.98,724.0,1094.0339999999997,1352.3,2349.916,1188.18,38051.0,42971.0,89761.41,200050.0,289811.41000000003,819.8053598000001,2022,1,78.0,1,1,0,0.49999999999999994,0.8660254037844387,77.56940325636411,17.658032112182802,-228.89162375219598,802.3940750433808,836.1402103700002,0.031881114031207414,812.3093839642497,14.79719216209583,0.010413659174271056,0.023208776664859928,108.41073503292117,1,1
2022-02-01,760.72600874,244.23371603999996,186.62189937499997,123.29119599999997,304.772904,0.054522,34.603470000000016,30.124475,961.0181020399998,15.936600000000002,15.9366,21.8656,15.9366,21.6236,30.7931,30.7931,19.66251111111111,17.081965714285715,17.508697674418606,16.801933333333334,16.124784615384616,18.51099230769231,18.51099230769231,25.7353,13.2746,60653.0,8680237.0,2030.98,724.0,1094.0339999999997,1352.3,2349.916,1188.18,38051.0,42971.0,89761.41,200050.0,289811.41000000003,702.4768130399999,2022,2,73.0,2,1,0,0.8660254037844386,0.5000000000000001,73.09714682260598,19.419186691577256,-200.2920932999998,827.975292047804,806.5587848015643,-0.08122136488092369,797.0317919437283,26.33317540138525,0.010340893917988645,0.02304660575511936,117.99440135966029,1,1
2022-03-01,832.2084461899994,243.19171273799998,170.14932,201.76317600000007,410.348729,0.013683,31.597579999999986,35.152832999999994,1092.2170337379998,15.936600000000002,15.9366,21.8656,15.9366,21.6236,30.7931,30.7931,19.66251111111111,17.081965714285715,17.508697674418606,16.801933333333334,16.124784615384616,18.51099230769231,18.51099230769231,25.7353,13.2746,65538.0,8742789.0,2030.98,724.0,1094.0339999999997,1352.3,2349.916,1188.18,38051.0,42971.0,89761.41,200050.0,289811.41000000003,890.4701337380001,2022,3,82.0,3,1,0,1.0,6.123233995736766e-17,81.52868031095049,15.578343382695795,-260.0085875480004,760.72600874,802.3940750433808,0.0939660753395255,806.9699156592678,28.253316407232514,0.010266907962665004,0.022881714290485564,107.85928743086416,1,1
2022-04-01,804.9756421800002,228.86186423200004,125.78816900000011,179.24109299999975,441.39350699999994,0.040568,27.42602,31.072391599999996,1033.8236128319998,15.936600000000002,15.9366,21.8656,15.9366,21.6236,30.7931,30.7931,19.66251111111111,17.081965714285715,17.508697674418606,16.801933333333334,16.124784615384616,18.51099230769231,18.51099230769231,25.7353,13.2746,46404.0,8789181.0,2030.98,724.0,1094.0339999999997,1352.3,2349.916,1188.18,38051.0,42971.0,89761.41,200050.0,289811.41000000003,880.6094238319997,2022,4,85.0,4,2,1,0.8660254037844387,-0.4999999999999998,85.17985204649239,12.167275678239047,-228.8479706519995,832.2084461899994,827.975292047804,-0.03272353715547571,799.3033657033333,25.43096418483504,0.01021271606535353,0.022760937566310216,111.5082311769236,1,1
2022-05-01,849.6353824355119,284.037333432,79.6764469999999,152.7638930000004,521.4406299999999,0.031968,24.32424,33.23985860000001,1095.5143700320002,15.936600000000002,15.9366,21.8656,15.9366,21.6236,30.7931,30.7931,19.66251111111111,17.081965714285715,17.508697674418606,16.801933333333334,16.124784615384616,18.51099230769231,18.51099230769231,25.7353,13.2746,71718.0,8860593.0,2030.98,724.0,1094.0339999999997,1352.3,2349.916,1188.18,38051.0,42971.0,89761.41,200050.0,289811.41000000003,991.5136830320005,2022,5,91.0,5,2,1,0.49999999999999994,-0.8660254037844387,90.50667979855326,7.272971416858049,-245.8789875964883,804.9756421800002,760.72600874,0.05547961691681258,828.9398236018372,31.12818638948,0.010130406621768995,0.022577495659714876,105.6469773453826,1,1
2022-06-01,850.7704657667418,264.857352414,83.08829500000009,181.06794799999972,493.85168199999987,0.021311,23.815350000000002,28.214846599999994,1074.9167850139997,15.936600000000002,15.9366,21.8656,15.9366,21.6236,30.7931,30.7931,19.66251111111111,17.081965714285715,17.508697674418606,16.801933333333334,16.124784615384616,18.51099230769231,18.51099230769231,25.7353,13.2746,59757.0,8919584.0,2030.98,724.0,1094.0339999999997,1352.3,2349.916,1188.18,38051.0,42971.0,89761.41,200050.0,289811.41000000003,968.0131400139995,2022,6,90.0,6,2,0,1.2246467991473532e-16,-1.0,90.05470502550503,7.729742074770741,-224.1463192472579,849.6353824355119,832.2084461899994,0.0013359652324931304,835.1271634607514,33.97136927992117,0.010063407665648982,0.0224281760225589,105.50602496421185,1,1
2022-07-01,865.5029272700002,252.389511756,104.33370700000002,208.4039240000001,520.688156,0.015187,19.35496,24.737173799999994,1129.922619556,15.936600000000002,15.9366,21.8656,15.9366,21.6236,30.7931,30.7931,19.66251111111111,17.081965714285715,17.508697674418606,16.801933333333334,16.124784615384616,18.51099230769231,18.51099230769231,25.7353,13.2746,27339.0,8946102.0,2030.98,724.0,1264.285,1352.3,2349.916,1226.8554,39167.6037,44077.0279,93446.968,217784.4192,311231.3872,1006.2339525560001,2022,7,89.0,7,3,0,-0.4999999999999997,-0.8660254037844388,89.05335065788815,9.233703723976927,-264.41969228599976,850.7704657667418,804.9756421800002,0.01731661134943252,855.302925157418,38.63615346497409,0.010445551369747404,0.024344057244149463,107.9684020188744,1,1
2022-08-01,831.0893670235217,256.76320307200007,120.53696999999984,185.69790300000005,513.475005,0.017696,16.52292,22.425731599999985,1115.439428672,15.936600000000002,15.9366,21.8656,15.9366,21.6236,30.7931,30.7931,19.66251111111111,17.081965714285715,17.508697674418606,16.801933333333334,16.124784615384616,18.51099230769231,18.51099230769231,25.7353,13.2746,21980.0,8967950.0,2030.98,724.0,1264.285,1352.3,2349.916,1226.8554,39167.6037,44077.0279,93446.968,217784.4192,311231.3872,978.3795386720001,2022,8,88.0,8,3,0,-0.8660254037844385,-0.5000000000000004,87.71247577618999,10.806231777507326,-284.35006164847834,865.5029272700002,849.6353824355119,-0.03976134471899129,849.120920020088,21.073277321856594,0.010420103591121716,0.024284749491243818,112.4391331520371,1,1
2022-09-01,856.8460213817596,243.88913823999997,118.113487,200.557338,487.63033,0.005523,24.32059,26.321638,1100.83804424,19.2745,19.2745,25.203500000000005,19.2745,24.9615,30.7931,30.7931,23.00041111111111,20.419865714285717,20.846597674418604,20.139833333333332,19.462684615384614,18.51099230769231,18.51099230769231,25.7353,16.6125,19506.0,8986142.0,2030.98,724.0,1264.285,1352.3,2349.916,1226.8554,39167.6037,44077.0279,93446.968,217784.4192,311231.3872,958.4039672399999,2022,9,87.0,9,3,0,-1.0,-1.8369701987210297e-16,87.06130499892613,10.729415431998769,-243.9920228582405,831.0893670235217,850.7704657667418,0.0309914377204501,851.1461052250938,21.86369334756865,0.010399008606808128,0.02423558621708849,109.05923079307337,1,1
2022-10-01,863.554141566,247.41410725400002,96.40293729999995,237.49293700000032,478.09263774,0.002819,26.47356,38.772006999999995,1124.6510052940002,19.736341,19.736341,25.665340999999998,19.736341,25.423341,30.7931,30.7931,23.46225211111111,20.881706714285716,21.308438674418603,20.60167433333333,19.924525615384617,18.51099230769231,18.51099230769231,25.7353,17.074341,14567.0,8996857.0,2030.98,724.0,1264.285,1352.3,2349.916,1226.8554,39167.6037,44077.0279,93446.968,217784.4192,311231.3872,1001.7745079940004,2022,10,89.0,10,4,1,-0.8660254037844386,0.5000000000000001,89.07425532706672,8.571809107554998,-261.09686372800024,856.8460213817596,865.5029272700002,0.007828851411859183,850.4965099904271,12.480480337517337,0.010386623684248843,0.02420672232536318,108.2120546958873,1,1
2022-11-01,856.6729186000007,233.018348192,123.62311400000013,177.12525399999998,494.271727,0.036444,29.006189999999993,38.806177000000005,1095.8872541920002,18.814583000000002,18.814583,24.743583000000005,18.814583,24.501583,30.7931,30.7931,22.540494111111112,19.959948714285716,20.386680674418606,19.679916333333335,19.002767615384613,18.51099230769231,18.51099230769231,25.7353,16.152583,10783.0,9002677.0,2030.98,724.0,1264.285,1352.3,2349.916,1226.8554,39167.6037,44077.0279,93446.968,217784.4192,311231.3872,943.257950192,2022,11,86.0,11,4,1,-0.5000000000000004,0.8660254037844384,86.07253589124603,11.28064164695005,-239.21433559199954,863.554141566,831.0893670235217,-0.007968490491540803,859.02436051592,12.4429789317942,0.010379908998179097,0.024191073299641874,109.08126774068415,1,1
2022-12-01,831.1608722700003,220.92200814800003,132.91976400000007,139.35089699999966,540.7952570000001,0.024393,27.723750000000006,42.412648800000014,1104.148717948,20.359499999999997,20.359500000000004,26.2885,20.359500000000004,26.0465,30.7931,30.7931,24.08541111111111,21.504865714285717,21.931597674418605,21.224833333333333,20.547684615384615,18.51099230769231,18.51099230769231,25.7353,17.697499999999998,9577.0,9010856.0,2030.98,724.0,1264.285,1352.3,2349.916,1226.8554,39167.6037,44077.0279,93446.968,217784.4192,311231.3872,943.5052039479999,2022,12,85.0,12,4,0,-2.4492935982947064e-16,1.0,85.45091694726166,12.0382120487378,-272.98784567799976,856.6729186000007,856.8460213817596,-0.029780381492265362,850.4626441453337,15.646686680093167,0.010370487332169108,0.02416911547582161,112.42945994893275,1,1
2023-01-01,872.8614151499996,185.20439634200002,107.3182349999998,203.3117829999999,524.8155760000001,0.023775,68.48389,46.68658639999999,1135.8442417419997,20.4632,20.4632,26.392200000000003,20.4632,26.1502,30.7931,30.7931,24.18911111111111,21.608565714285717,22.035297674418604,21.328533333333333,20.651384615384615,18.51099230769231,18.51099230769231,25.7353,17.8012,11481.0,9021113.0,2030.98,724.0,1264.285,1352.3,2349.916,1226.8554,39167.6037,44077.0279,93446.968,217784.4192,311231.3872,960.042116742,2023,1,85.0,1,1,0,0.49999999999999994,0.8660254037844387,84.52233866763467,9.448323199262783,-262.98282659200004,831.1608722700003,863.554141566,0.050171446071697545,853.5650686733335,17.23679232913796,0.010358696094373277,0.024141635206210144,107.05819546845395,1,1
2023-02-01,831.2392594778948,146.28021792299987,142.346801,190.65607400000022,472.145137,0.002684,84.28772,42.847976400000015,1045.1925256020004,19.699392962737328,19.699392962737328,25.628392962737323,19.699392962737328,25.38639296273733,30.7931,30.7931,23.425304073848437,20.84475867702304,21.271490637155928,20.56472629607066,19.887577578121938,18.51099230769231,18.51099230769231,25.7353,17.03739296273733,10339.0,9030266.0,2030.98,724.0,1264.285,1352.3,2349.916,1226.8554,39167.6037,44077.0279,93446.968,217784.4192,311231.3872,851.9320893230001,2023,2,78.0,2,1,0,0.8660254037844386,0.5000000000000001,81.50958492860558,13.619194312360051,-213.95326612410554,872.8614151499996,856.6729186000007,-0.04768472400048995,845.0871822992982,17.20044098118796,0.010348196609047839,0.02411716545226907,112.41885766884309,1,1
2023-03-01,850.0508765434488,146.28021792299987,166.85757400000017,152.34540699999994,509.35809500000005,0.00036,135.5360262760995,40.589032599999975,1130.6665044221,21.9946,21.994600000000002,27.9236,21.994600000000002,27.6816,30.7931,30.7931,25.72051111111111,23.139965714285715,23.566697674418606,22.859933333333334,22.182784615384616,18.51099230769231,18.51099230769231,25.7353,19.332600000000003,39255.0,9068533.0,2030.98,724.0,1264.285,1352.3,2349.916,1226.8554,39167.6037,44077.0279,93446.968,217784.4192,311231.3872,848.5731125229998,2023,3,73.0,3,1,0,1.0,6.123233995736766e-17,75.05069878732438,14.757452648275232,-280.61562787865114,831.2392594778948,831.1608722700003,0.02263080918166649,851.3838503904477,17.044959916502407,0.010304529740367047,0.024015396889441765,109.93102951670637,1,1
2023-04-01,846.3319355490494,190.84650983400002,119.531562,157.0015049999999,476.3336340000001,0.032632,94.66790372390051,39.409826800000026,1077.8235733579006,21.1615,26.0983,31.749000000000002,21.1615,26.219299999999993,30.7931,30.7931,27.621677777777776,23.286,23.350811627906978,22.3943,21.462115384615384,18.51099230769231,18.51099230769231,25.7353,17.5315,17988.0,9085751.0,2030.98,724.0,1264.285,1352.3,2349.916,1226.8554,39167.6037,44077.0279,93446.968,217784.4192,311231.3872,863.6241076340001,2023,4,80.0,4,2,1,0.8660254037844387,-0.4999999999999998,80.12666720059075,11.090086072955884,-231.49163780885124,850.0508765434488,872.8614151499996,-0.004374962836955931,842.5406905234644,15.904464039740837,0.010285002087334332,0.02396988638583646,110.41408704420117,1,1
2023-05-01,874.7823144045506,237.87944327199997,95.38258500000005,181.71732000000037,510.826842,0.024918,59.73036999999999,44.27785619999999,1129.839334472,21.593900000000005,26.530700000000003,32.1814,21.5939,26.6517,31.2255,31.2255,28.054077777777778,23.7184,23.783211627906976,22.8267,21.894515384615385,18.943392307692307,18.943392307692307,26.1677,17.963900000000002,81306.0,9165805.0,2030.98,724.0,1264.285,1352.3,2349.916,1226.8554,39167.6037,44077.0279,93446.968,217784.4192,311231.3872,974.7263794720002,2023,5,86.0,5,2,1,0.49999999999999994,-0.8660254037844387,86.27123784175139,8.442137044606836,-255.05702006744946,846.3319355490494,831.2392594778948,0.03361609985453784,857.055042165683,19.236731142391356,0.010195173037174585,0.02376053376653769,106.82311068852341,1,1
2023-06-01,852.8460569849994,261.96647317000003,68.12813209999986,168.0592579999995,506.56895106999997,0.023819,57.966743349999994,36.66036940000002,1099.3737460899995,22.947600000000005,27.884399999999996,33.5351,22.947600000000005,28.005399999999998,32.5792,32.5792,29.407777777777778,25.0721,25.136911627906976,24.1804,23.248215384615385,20.297092307692306,20.2970932,27.5214,19.317600000000002,50492.0,9212581.0,2030.98,724.0,1264.285,1352.3,2349.916,1226.8554,39167.6037,44077.0279,93446.968,217784.4192,311231.3872,973.2788706399995,2023,6,89.0,6,2,0,1.2246467991473532e-16,-1.0,88.5302995547724,6.196994638293154,-246.52768910500004,874.7823144045506,850.0508765434488,-0.025076247036936006,857.9867689795332,16.60492312165172,0.010143408019967477,0.023639891926051995,109.57073346901059,1,1
2023-07-01,883.9161549730478,279.4842371660001,108.28926600000013,198.46099400000043,494.81174648145645,0.04158,39.871006361999406,37.89577099999998,1158.8546010094565,21.4948,26.746199999999995,31.586199999999998,21.494799999999998,26.48,30.8844,30.8844,27.688777777777776,23.4015,23.490511627906976,22.534,21.601815384615385,18.820092307692306,18.82009409230769,26.0444,17.8648,21209.0,9231288.0,2031.0,792.0,1358.285,1352.0,2350.0,1313.0,39940.0,44959.0,95349.285,225413.0,320762.28500000003,1010.6943286474569,2023,7,87.0,7,3,0,-0.4999999999999997,-0.8660254037844388,87.21493859256029,9.344508440115902,-274.93844603640866,852.8460569849994,846.3319355490494,0.03643107420568725,870.514842120866,19.402685314150794,0.010328925389393116,0.024418369354308956,107.87141344068701,1,1
2023-08-01,889.6198634911303,258.714681958,89.581152,186.66116299999993,522.9154385437236,0.0200455,55.476322341201104,40.84684439999997,1154.2156477429244,22.016360000000002,27.26776,32.10776,22.01636,27.001559999999998,31.40596,31.40596,28.210337777777777,23.92306,24.012071627906977,23.05556,22.123375384615386,19.341652307692307,19.341654984615385,26.56596,18.38636,30942.0,9259722.0,2031.0,792.0,1358.285,1352.0,2350.0,1313.0,39940.0,44959.0,95349.285,225413.0,320762.28500000003,1009.1581734017235,2023,8,87.0,8,3,0,-0.8660254037844385,-0.5000000000000004,87.43237672917867,7.761214481468562,-264.59578425179404,883.9161549730478,874.7823144045506,0.006452770985112766,875.4606918163926,18.814091258782494,0.01029720816672466,0.024343387414870556,107.17980669386284,1,1
2023-09-01,879.2695218963709,247.19945202999997,130.17869099999996,141.30136799999954,511.88190989025367,0.029493400000000003,49.93265000000001,39.25007760000002,1119.7736419202533,21.339800000000004,26.591200000000004,31.431200000000004,21.3398,26.325000000000003,30.7294,30.7294,27.53377777777778,23.2465,23.33551162790698,22.379,21.446815384615384,18.66509230769231,18.66509587692308,25.8894,17.709799999999998,17197.0,9297369.0,2031.0,792.0,1358.285,1352.0,2350.0,1313.0,39940.0,44959.0,95349.285,225413.0,320762.28500000003,939.6623009202532,2023,9,84.0,9,3,0,-1.0,-1.8369701987210297e-16,83.91537947873691,11.625446976655205,-240.50412002388248,889.6198634911303,852.8460569849994,-0.01163456664978424,884.2685134535163,17.51684085349249,0.01025551260792166,0.02424481592588183,108.44147627721105,1,1
2023-10-01,879.531322999032,205.28063728799998,140.56812300000007,183.36042,509.54313547741845,0.005152199999999997,67.01822,42.866151599999995,1148.6418395654186,22.9172,28.168600000000005,33.00860000000001,22.917199999999994,27.902400000000007,32.3068,32.3068,29.111177777777776,24.8239,24.912911627906976,23.9564,23.024215384615385,20.24249230769231,20.24249676923077,27.4668,19.287200000000002,98743.0,9371542.0,2031.0,792.0,1358.285,1352.0,2350.0,1313.0,39940.0,44959.0,95349.285,225413.0,320762.28500000003,941.0554965654184,2023,10,82.0,10,4,1,-0.8660254037844386,0.5000000000000001,81.9276700665423,12.237767958477216,-269.11051656638665,879.2695218963709,883.9161549730478,0.0002977484106312378,882.8069027955111,12.698767873649395,0.010174343240418706,0.024052925335019574,108.4091976109246,1,1
2023-11-01,862.2254874196497,269.68863319224,67.929224,177.53013485,495.19030991421505,0.118648,68.13479702,35.6910996,1114.2828465764549,22.59006,27.84146,32.68146,22.590059999999998,27.575260000000004,31.979660000000003,31.979660000000003,28.784037777777776,24.49676,24.58577162790698,23.62926,22.697075384615385,19.91535230769231,19.91535676923077,27.139660000000003,18.960060000000006,48822.0,9420364.0,2031.0,792.0,1358.285,1352.0,2350.0,1313.0,39940.0,44959.0,95349.285,225413.0,320762.28500000003,978.218825556455,2023,11,88.0,11,4,1,-0.5000000000000004,0.8660254037844384,87.7890948929129,6.096228099419023,-252.0573591568052,879.531322999032,889.6198634911303,-0.019676201548311845,873.6754441050175,14.03471342355097,0.010121613665883824,0.023928268589196767,110.58509217275434,1,1
2023-12-01,832.3490702700001,273.6419545536,69.5465589999999,85.5037599999999,497.689783057345,0.118648,138.69808297999998,44.4432048,1109.5233443909449,22.9217,28.173099999999998,33.0131,22.9217,27.9069,32.311299999999996,32.3113,29.115677777777776,24.8284,24.917411627906976,23.9609,23.028715384615385,20.246992307692306,20.24699676923077,27.4713,19.291700000000002,43344.0,9456158.0,2031.0,792.0,1358.285,1352.0,2350.0,1313.0,39940.0,44959.0,95349.285,225413.0,320762.28500000003,901.3973504109449,2023,12,81.0,12,4,0,-2.4492935982947064e-16,1.0,81.24185533975876,6.268147430298223,-277.1742741209448,862.2254874196497,879.2695218963709,-0.03465035258823024,858.0352935628939,21.097122231176183,0.010083300744340355,0.023837693913320822,114.55444404962246,1,1
2024-01-01,884.7793536100007,254.29758422400002,90.65476399999999,136.13325,506.9086987731168,0.118648,142.2478794338791,38.280573999999994,1168.5227504309958,26.721720000000005,31.973120000000005,36.813120000000005,26.721719999999998,31.706920000000004,36.111320000000006,36.111320000000006,32.91569777777777,28.62842,28.717431627906976,27.76092,26.828735384615385,24.04701230769231,24.04701676923077,31.27132,23.091720000000002,48543.0,9506149.0,2031.0,792.0,1358.285,1352.0,2350.0,1313.0,39940.0,44959.0,95349.285,225413.0,320762.28500000003,935.7387549971168,2024,1,80.0,1,1,0,0.49999999999999994,0.8660254037844387,80.07877935213334,7.7580658114326875,-283.74339682099503,832.3490702700001,879.531322999032,0.06299073935769894,859.7846370998835,21.20424451703318,0.010030274614883483,0.023712336088988296,107.76617312662647,1,0
2024-02-01,857.3888277780679,261.656248642,74.573989,156.14420699999985,446.7596880004632,0.0007755,131.48266949346458,39.8239364,1110.4415140359279,23.254600000000003,28.505999999999993,33.346,23.254599999999996,28.2398,32.6442,32.6442,29.44857777777778,25.1613,25.250311627906978,24.2938,23.361615384615384,20.579892307692308,20.57989676923077,27.8042,19.624600000000004,41078.0,9547949.0,2031.0,792.0,1358.285,1352.0,2350.0,1313.0,39940.0,44959.0,95349.285,225413.0,320762.28500000003,904.384855542463,2024,2,81.0,2,1,0,0.8660254037844386,0.5000000000000001,81.4437180266661,6.7157061454735185,-253.05268625785993,884.7793536100007,862.2254874196497,-0.03095746495459728,858.1724172193562,19.660064191937273,0.009986363039852852,0.02360852576820425,111.2089193500441,1,0
2024-03-01,882.7947154530102,291.09894498399996,79.30592900000009,198.72161399999987,442.6822200000001,0.0038225,128.40092038630917,40.167709200000004,1180.381160070309,23.137700000000006,28.3891,33.229099999999995,23.1377,28.1229,32.5273,32.5273,29.331677777777777,25.0444,25.133411627906977,24.1769,23.244715384615386,20.462992307692307,20.46299676923077,27.6873,19.507700000000007,81306.0,9573928.0,2031.0,792.0,1358.285,1352.0,2350.0,1313.0,39940.0,44959.0,95349.285,225413.0,320762.28500000003,972.6743106839998,2024,3,82.0,3,1,0,1.0,6.123233995736766e-17,82.40340862658827,6.718671195605685,-297.58644461729887,857.3888277780679,832.3490702700001,0.029631699004968315,874.9876322803597,20.184340609930867,0.009959264891066655,0.02354446367259081,108.00844560002953,1,0
2024-04-01,886.5191124538906,362.37849258,93.46504000000009,82.96261499999986,421.94245,0.0062504000000000014,128.89886253002766,37.0358318,1126.6895423100277,21.002100000000006,26.253500000000003,31.093500000000002,21.002099999999995,25.987300000000005,30.3917,30.3917,27.196077777777777,22.9088,22.997811627906977,22.0413,21.109115384615386,18.327392307692307,18.32739676923077,25.5517,17.3721,27765.0,9601493.0,2031.0,792.0,1358.285,1352.0,2350.0,1313.0,39940.0,44959.0,95349.285,225413.0,320762.28500000003,904.32563978,2024,4,80.0,4,2,1,0.8660254037844387,-0.4999999999999998,80.26395966415737,8.295545178166002,-240.17042985613716,882.7947154530102,884.7793536100007,0.0042188709738357755,875.5675518949896,21.258829282982486,0.00993067276099665,0.023476869690994932,107.55468625608373,1,0
2024-05-01,896.3155930736484,349.20591064,99.42998299999982,95.38640900000024,440.56745,0.0013935999999999985,128.86179749937858,38.916738400000014,1152.3696821393787,20.292400000000008,25.543799999999997,30.3838,20.292399999999997,25.277600000000003,29.682,29.682,26.48637777777778,22.1991,22.288111627906975,21.3316,20.399415384615384,17.61769230769231,17.61769676923077,24.842,16.662399999999998,30666.0,9637222.0,2031.0,792.0,1358.285,1352.0,2350.0,1313.0,39940.0,44959.0,95349.285,225413.0,320762.28500000003,924.0779016400002,2024,5,80.0,5,2,1,0.49999999999999994,-0.8660254037844387,80.18936249038121,8.62830604979191,-256.0540890657303,886.5191124538906,857.3888277780679,0.011050501317045658,888.5431403268498,23.90193153845627,0.009893855822767184,0.02338983163405388,106.37914339192507,1,0
2024-06-01,881.0129206380589,324.9372373720001,83.58614000000004,156.41919000000044,416.81342,0.0012705999999999985,120.77700132181766,38.39758779999996,1140.931847093818,21.163100000000004,26.414499999999997,31.254499999999997,21.163099999999996,26.1483,30.5527,30.5527,27.35707777777778,23.0698,23.158811627906978,22.2023,21.270115384615384,18.48839230769231,18.48839676923077,25.7127,17.5331,28051.0,9659877.0,2031.0,792.0,1358.285,1352.0,2350.0,1313.0,39940.0,44959.0,95349.285,225413.0,320762.28500000003,936.5687057720005,2024,6,82.0,6,2,0,1.2246467991473532e-16,-1.0,82.08805005817206,7.326129094644056,-259.9189264557592,896.3155930736484,882.7947154530102,-0.017072862007357914,887.949208721866,12.951475782972222,0.009870652079731451,0.023334976211394826,108.22688608351496,1,0
